,lon,lat,alt,accuracy,speed,angle
20140120 15:41:03:547,-4.6723060607910156E8,-2.3560144424438477E8,725.4946,60.0,0.0,-150.0
20140120 15:41:03:743,-4.6723060607910156E8,-2.3560144424438477E8,725.4946,60.0,0.0,-150.0
20140120 15:41:03:935,-4.6723060607910156E8,-2.3560144424438477E8,725.4946,60.0,0.0,-150.0
20140120 15:41:04:135,-4.6723060607910156E8,-2.3560144424438477E8,725.4946,60.0,0.0,-150.0
20140120 15:41:04:359,-4.6723060607910156E8,-2.3560144424438477E8,725.4946,60.0,0.0,-150.0
20140120 15:41:04:536,-4.6723060607910156E8,-2.356014060974121E8,725.50977,60.0,0.0,175.40002
20140120 15:41:04:740,-4.6723060607910156E8,-2.356014060974121E8,725.50977,60.0,0.0,175.40002
20140120 15:41:04:936,-4.6723060607910156E8,-2.356014060974121E8,725.50977,60.0,0.0,175.40002
20140120 15:41:05:135,-4.6723060607910156E8,-2.356014060974121E8,725.50977,60.0,0.0,175.40002
20140120 15:41:05:359,-4.6723060607910156E8,-2.356014060974121E8,725.52673,40.0,0.0,129.59998
20140120 15:41:05:536,-4.6723060607910156E8,-2.356014060974121E8,725.52673,40.0,0.0,129.59998
20140120 15:41:05:758,-4.6723060607910156E8,-2.356014060974121E8,725.52673,40.0,0.0,129.59998
20140120 15:41:05:957,-4.6723060607910156E8,-2.356014060974121E8,725.52673,40.0,0.0,129.59998
20140120 15:41:06:155,-4.6723060607910156E8,-2.356014060974121E8,725.52673,40.0,0.0,129.59998
20140120 15:41:06:358,-4.6723060607910156E8,-2.3560138702392578E8,725.5437,40.0,0.0,126.900024
20140120 15:41:06:560,-4.6723060607910156E8,-2.3560138702392578E8,725.5437,40.0,0.0,126.900024
20140120 15:41:06:758,-4.6723060607910156E8,-2.3560138702392578E8,725.5437,40.0,0.0,126.900024
20140120 15:41:06:957,-4.6723060607910156E8,-2.3560138702392578E8,725.5437,40.0,0.0,126.900024
20140120 15:41:07:140,-4.6723060607910156E8,-2.3560138702392578E8,725.5437,40.0,0.0,126.900024
20140120 15:41:07:343,-4.672305679321289E8,-2.3560138702392578E8,725.55426,40.0,0.0,53.400024
20140120 15:41:07:538,-4.672305679321289E8,-2.3560138702392578E8,725.55426,40.0,0.0,53.400024
20140120 15:41:07:753,-4.672305679321289E8,-2.3560138702392578E8,725.55426,40.0,0.0,53.400024
20140120 15:41:07:952,-4.672305679321289E8,-2.3560138702392578E8,725.55426,40.0,0.0,53.400024
20140120 15:41:08:153,-4.672305679321289E8,-2.3560138702392578E8,725.55426,40.0,0.0,53.400024
20140120 15:41:08:357,-4.672305679321289E8,-2.3560138702392578E8,725.55426,40.0,0.0,69.099976
20140120 15:41:08:552,-4.6723052978515625E8,-2.3560138702392578E8,725.5602,40.0,0.0,69.099976
20140120 15:41:08:736,-4.6723052978515625E8,-2.3560138702392578E8,725.5602,40.0,0.0,69.099976
20140120 15:41:08:935,-4.6723052978515625E8,-2.3560138702392578E8,725.5602,40.0,0.0,69.099976
20140120 15:41:09:136,-4.6723052978515625E8,-2.3560138702392578E8,725.5602,40.0,0.0,69.099976
20140120 15:41:09:335,-4.672304916381836E8,-2.356014060974121E8,725.56354,60.0,0.0,49.5
20140120 15:41:09:632,-4.672304916381836E8,-2.356014060974121E8,725.56354,60.0,0.0,49.5
20140120 15:41:09:808,-4.672304916381836E8,-2.356014060974121E8,725.56354,60.0,0.0,49.5
20140120 15:41:09:963,-4.672304916381836E8,-2.356014060974121E8,725.56354,60.0,0.0,49.5
20140120 15:41:10:135,-4.672304916381836E8,-2.356014060974121E8,725.56354,60.0,0.0,49.5
20140120 15:41:10:345,-4.6723045349121094E8,-2.3560142517089844E8,725.56464,60.0,0.0,118.599976
20140120 15:41:10:535,-4.6723045349121094E8,-2.3560142517089844E8,725.56464,60.0,0.0,118.599976
20140120 15:41:10:746,-4.6723045349121094E8,-2.3560142517089844E8,725.56464,60.0,0.0,118.599976
20140120 15:41:10:957,-4.6723045349121094E8,-2.3560142517089844E8,725.56464,60.0,0.0,118.599976
20140120 15:41:11:144,-4.6723045349121094E8,-2.3560142517089844E8,725.56464,60.0,0.0,118.599976
20140120 15:41:11:341,-4.6723045349121094E8,-2.3560142517089844E8,725.5643,60.0,0.0,75.20001
20140120 15:41:11:536,-4.6723045349121094E8,-2.3560142517089844E8,725.5643,60.0,0.0,75.20001
20140120 15:41:11:819,-4.6723045349121094E8,-2.3560142517089844E8,725.5643,60.0,0.0,75.20001
20140120 15:41:11:954,-4.6723045349121094E8,-2.3560142517089844E8,725.5643,60.0,0.0,75.20001
20140120 15:41:12:135,-4.6723045349121094E8,-2.3560142517089844E8,725.5643,60.0,0.0,75.20001
20140120 15:41:12:364,-4.6723045349121094E8,-2.3560142517089844E8,725.5643,60.0,0.0,75.20001
20140120 15:41:12:536,-4.672304153442383E8,-2.3560144424438477E8,725.56244,60.0,0.0,9.599976
20140120 15:41:12:735,-4.672304153442383E8,-2.3560144424438477E8,725.56244,60.0,0.0,9.599976
20140120 15:41:12:935,-4.672304153442383E8,-2.3560144424438477E8,725.56244,60.0,0.0,9.599976
20140120 15:41:13:135,-4.672304153442383E8,-2.3560144424438477E8,725.56244,60.0,0.0,9.599976
20140120 15:41:13:369,-4.672304153442383E8,-2.3560144424438477E8,725.56244,60.0,0.0,-53.0
20140120 15:41:13:535,-4.672304153442383E8,-2.356014633178711E8,725.55945,40.0,0.0,-53.0
20140120 15:41:13:735,-4.672304153442383E8,-2.356014633178711E8,725.55945,40.0,0.0,-53.0
20140120 15:41:13:935,-4.672304153442383E8,-2.356014633178711E8,725.55945,40.0,0.0,-53.0
20140120 15:41:14:136,-4.672304153442383E8,-2.356014633178711E8,725.55945,40.0,0.0,-53.0
20140120 15:41:14:335,-4.672304153442383E8,-2.356014633178711E8,725.55945,40.0,0.0,-86.70001
20140120 15:41:14:535,-4.672303771972656E8,-2.356014633178711E8,725.55597,60.0,0.0,-86.70001
20140120 15:41:14:735,-4.672303771972656E8,-2.356014633178711E8,725.55597,60.0,0.0,-86.70001
20140120 15:41:14:935,-4.672303771972656E8,-2.356014633178711E8,725.55597,60.0,0.0,-86.70001
20140120 15:41:15:135,-4.672303771972656E8,-2.356014633178711E8,725.55597,60.0,0.0,-86.70001
20140120 15:41:15:336,-4.672303771972656E8,-2.356014633178711E8,725.55597,60.0,0.0,101.20001
20140120 15:41:15:535,-4.6723033905029297E8,-2.3560148239135742E8,725.55145,60.0,0.0,101.20001
20140120 15:41:15:736,-4.6723033905029297E8,-2.3560148239135742E8,725.55145,60.0,0.0,101.20001
20140120 15:41:15:952,-4.6723033905029297E8,-2.3560148239135742E8,725.55145,60.0,0.0,101.20001
20140120 15:41:16:135,-4.6723033905029297E8,-2.3560148239135742E8,725.55145,60.0,0.0,101.20001
20140120 15:41:16:336,-4.6723033905029297E8,-2.3560148239135742E8,725.55145,60.0,0.0,101.20001
20140120 15:41:16:624,-4.672303009033203E8,-2.3560150146484375E8,725.54626,80.0,0.0,128.29999
20140120 15:41:16:738,-4.672303009033203E8,-2.3560150146484375E8,725.54626,80.0,0.0,128.29999
20140120 15:41:16:936,-4.672303009033203E8,-2.3560150146484375E8,725.54626,80.0,0.0,128.29999
20140120 15:41:17:139,-4.672303009033203E8,-2.3560150146484375E8,725.54626,80.0,0.0,128.29999
20140120 15:41:17:339,-4.672303009033203E8,-2.3560150146484375E8,725.54626,80.0,0.0,128.29999
20140120 15:41:17:543,-4.6723026275634766E8,-2.3560150146484375E8,725.5451,80.0,0.0,139.20001
20140120 15:41:17:736,-4.6723026275634766E8,-2.3560150146484375E8,725.5451,80.0,0.0,139.20001
20140120 15:41:17:936,-4.6723026275634766E8,-2.3560150146484375E8,725.5451,80.0,0.0,139.20001
20140120 15:41:18:204,-4.6723026275634766E8,-2.3560150146484375E8,725.5451,80.0,0.0,139.20001
20140120 15:41:18:445,-4.6723026275634766E8,-2.3560150146484375E8,725.5451,80.0,0.0,139.20001
20140120 15:41:18:574,-4.6723026275634766E8,-2.3560148239135742E8,725.547,80.0,0.0,35.099976
20140120 15:41:18:737,-4.6723026275634766E8,-2.3560148239135742E8,725.547,80.0,0.0,35.099976
20140120 15:41:18:935,-4.6723026275634766E8,-2.3560148239135742E8,725.547,80.0,0.0,35.099976
20140120 15:41:19:136,-4.6723026275634766E8,-2.3560148239135742E8,725.547,80.0,0.0,35.099976
20140120 15:41:19:340,-4.6723026275634766E8,-2.3560148239135742E8,725.547,80.0,0.0,35.099976
20140120 15:41:19:557,-4.67230224609375E8,-2.3560144424438477E8,725.5527,60.0,0.0,66.599976
20140120 15:41:19:767,-4.67230224609375E8,-2.3560144424438477E8,725.5527,60.0,0.0,66.599976
20140120 15:41:19:939,-4.67230224609375E8,-2.3560144424438477E8,725.5527,60.0,0.0,66.599976
20140120 15:41:20:138,-4.67230224609375E8,-2.3560144424438477E8,725.5527,60.0,0.0,66.599976
20140120 15:41:20:346,-4.67230224609375E8,-2.3560144424438477E8,725.5527,60.0,0.0,66.599976
20140120 15:41:20:537,-4.672301483154297E8,-2.356014060974121E8,725.5608,60.0,0.0,43.599976
20140120 15:41:20:736,-4.672301483154297E8,-2.356014060974121E8,725.5608,60.0,0.0,43.599976
20140120 15:41:20:936,-4.672301483154297E8,-2.356014060974121E8,725.5608,60.0,0.0,43.599976
20140120 15:41:21:138,-4.672301483154297E8,-2.356014060974121E8,725.5608,60.0,0.0,43.599976
20140120 15:41:21:339,-4.672301483154297E8,-2.356014060974121E8,725.5608,60.0,0.0,43.599976
20140120 15:41:21:541,-4.672301483154297E8,-2.3560138702392578E8,725.57025,40.0,0.0,-18.5
20140120 15:41:21:804,-4.672301483154297E8,-2.3560138702392578E8,725.57025,40.0,0.0,-18.5
20140120 15:41:21:943,-4.672301483154297E8,-2.3560138702392578E8,725.57025,40.0,0.0,-18.5
20140120 15:41:22:138,-4.672301483154297E8,-2.3560138702392578E8,725.57025,40.0,0.0,-18.5
20140120 15:41:22:337,-4.672301483154297E8,-2.3560138702392578E8,725.57025,40.0,0.0,-18.5
20140120 15:41:22:573,-4.6723011016845703E8,-2.3560138702392578E8,725.5771,40.0,0.0,85.400024
20140120 15:41:22:744,-4.6723011016845703E8,-2.3560138702392578E8,725.5771,40.0,0.0,85.400024
20140120 15:41:22:937,-4.6723011016845703E8,-2.3560138702392578E8,725.5771,40.0,0.0,85.400024
20140120 15:41:23:140,-4.6723011016845703E8,-2.3560138702392578E8,725.5771,40.0,0.0,85.400024
20140120 15:41:23:343,-4.6723011016845703E8,-2.3560138702392578E8,725.5771,40.0,0.0,85.400024
20140120 15:41:23:537,-4.6723011016845703E8,-2.3560136795043945E8,725.58496,40.0,0.0,117.70001
20140120 15:41:23:818,-4.6723011016845703E8,-2.3560136795043945E8,725.58496,40.0,0.0,117.70001
20140120 15:41:23:936,-4.6723011016845703E8,-2.3560136795043945E8,725.58496,40.0,0.0,117.70001
20140120 15:41:24:138,-4.6723011016845703E8,-2.3560136795043945E8,725.58496,40.0,0.0,117.70001
20140120 15:41:24:338,-4.6723011016845703E8,-2.3560136795043945E8,725.58496,40.0,0.0,117.70001
20140120 15:41:24:537,-4.6723011016845703E8,-2.3560136795043945E8,725.5917,40.0,0.0,169.0
20140120 15:41:24:739,-4.6723011016845703E8,-2.3560136795043945E8,725.5917,40.0,0.0,169.0
20140120 15:41:24:978,-4.6723011016845703E8,-2.3560136795043945E8,725.5917,40.0,0.0,169.0
20140120 15:41:25:185,-4.6723011016845703E8,-2.3560136795043945E8,725.5917,40.0,0.0,169.0
20140120 15:41:25:381,-4.6723011016845703E8,-2.3560136795043945E8,725.5917,40.0,0.0,169.0
20140120 15:41:25:535,-4.6723011016845703E8,-2.3560134887695313E8,725.59845,40.0,0.0,161.20001
20140120 15:41:25:738,-4.6723011016845703E8,-2.3560134887695313E8,725.59845,40.0,0.0,161.20001
20140120 15:41:25:938,-4.6723011016845703E8,-2.3560134887695313E8,725.59845,40.0,0.0,161.20001
20140120 15:41:26:136,-4.6723011016845703E8,-2.3560134887695313E8,725.59845,40.0,0.0,161.20001
20140120 15:41:26:338,-4.6723011016845703E8,-2.3560134887695313E8,725.59845,40.0,0.0,161.20001
20140120 15:41:26:537,-4.672300720214844E8,-2.3560134887695313E8,725.6054,40.0,0.0,151.59998
20140120 15:41:26:738,-4.672300720214844E8,-2.3560134887695313E8,725.6054,40.0,0.0,151.59998
20140120 15:41:26:937,-4.672300720214844E8,-2.3560134887695313E8,725.6054,40.0,0.0,151.59998
20140120 15:41:27:137,-4.672300720214844E8,-2.3560134887695313E8,725.6054,40.0,0.0,151.59998
20140120 15:41:27:337,-4.672300720214844E8,-2.3560134887695313E8,725.6054,40.0,0.0,151.59998
20140120 15:41:27:537,-4.672300720214844E8,-2.3560134887695313E8,725.6122,40.0,0.0,179.59998
20140120 15:41:27:745,-4.672300720214844E8,-2.3560134887695313E8,725.6122,40.0,0.0,179.59998
20140120 15:41:27:954,-4.672300720214844E8,-2.3560134887695313E8,725.6122,40.0,0.0,179.59998
20140120 15:41:28:142,-4.672300720214844E8,-2.3560134887695313E8,725.6122,40.0,0.0,179.59998
20140120 15:41:28:339,-4.672300720214844E8,-2.3560134887695313E8,725.6122,40.0,0.0,179.59998
20140120 15:41:28:582,-4.672300720214844E8,-2.3560134887695313E8,725.6184,60.0,0.0,152.40002
20140120 15:41:28:788,-4.672300720214844E8,-2.3560134887695313E8,725.6184,60.0,0.0,152.40002
20140120 15:41:28:937,-4.672300720214844E8,-2.3560134887695313E8,725.6184,60.0,0.0,152.40002
20140120 15:41:29:162,-4.672300720214844E8,-2.3560134887695313E8,725.6184,60.0,0.0,152.40002
20140120 15:41:29:370,-4.672300720214844E8,-2.3560134887695313E8,725.6184,60.0,0.0,152.40002
20140120 15:41:29:570,-4.672300720214844E8,-2.3560134887695313E8,725.6259,60.0,0.0,127.79999
20140120 15:41:29:776,-4.672300720214844E8,-2.3560134887695313E8,725.6259,60.0,0.0,127.79999
20140120 15:41:29:939,-4.672300720214844E8,-2.3560134887695313E8,725.6259,60.0,0.0,127.79999
20140120 15:41:30:141,-4.672300720214844E8,-2.3560134887695313E8,725.6259,60.0,0.0,127.79999
20140120 15:41:30:342,-4.672300720214844E8,-2.3560134887695313E8,725.6259,60.0,0.0,127.79999
20140120 15:41:30:547,-4.672300720214844E8,-2.356013298034668E8,725.6362,40.0,0.0,165.90002
20140120 15:41:30:757,-4.672300720214844E8,-2.356013298034668E8,725.6362,40.0,0.0,165.90002
20140120 15:41:30:940,-4.672300720214844E8,-2.356013298034668E8,725.6362,40.0,0.0,165.90002
20140120 15:41:31:140,-4.672300720214844E8,-2.356013298034668E8,725.6362,40.0,0.0,165.90002
20140120 15:41:31:370,-4.672300720214844E8,-2.356013298034668E8,725.6362,40.0,0.0,165.90002
20140120 15:41:31:559,-4.672300338745117E8,-2.356013298034668E8,725.64594,60.0,0.0,122.5
20140120 15:41:31:749,-4.672300338745117E8,-2.356013298034668E8,725.64594,60.0,0.0,122.5
20140120 15:41:31:936,-4.672300338745117E8,-2.356013298034668E8,725.64594,60.0,0.0,122.5
20140120 15:41:32:138,-4.672300338745117E8,-2.356013298034668E8,725.64594,60.0,0.0,122.5
20140120 15:41:32:337,-4.672300338745117E8,-2.356013298034668E8,725.64594,60.0,0.0,122.5
20140120 15:41:32:538,-4.672300338745117E8,-2.356013298034668E8,725.6553,40.0,0.0,137.70001
20140120 15:41:32:739,-4.672300338745117E8,-2.356013298034668E8,725.6553,40.0,0.0,137.70001
20140120 15:41:32:938,-4.672300338745117E8,-2.356013298034668E8,725.6553,40.0,0.0,137.70001
20140120 15:41:33:137,-4.672300338745117E8,-2.356013298034668E8,725.6553,40.0,0.0,137.70001
20140120 15:41:33:338,-4.672300338745117E8,-2.356013298034668E8,725.6553,40.0,0.0,137.70001
20140120 15:41:33:538,-4.672300338745117E8,-2.356013298034668E8,725.66266,40.0,0.0,169.90002
20140120 15:41:33:738,-4.672300338745117E8,-2.356013298034668E8,725.66266,40.0,0.0,169.90002
20140120 15:41:33:937,-4.672300338745117E8,-2.356013298034668E8,725.66266,40.0,0.0,169.90002
20140120 15:41:34:138,-4.672300338745117E8,-2.356013298034668E8,725.66266,40.0,0.0,169.90002
20140120 15:41:34:397,-4.672300338745117E8,-2.356013298034668E8,725.66266,40.0,0.0,169.90002
20140120 15:41:34:570,-4.672300338745117E8,-2.356013298034668E8,725.6667,40.0,0.0,-140.29999
20140120 15:41:34:770,-4.672300338745117E8,-2.356013298034668E8,725.6667,40.0,0.0,-140.29999
20140120 15:41:34:937,-4.672300338745117E8,-2.356013298034668E8,725.6667,40.0,0.0,-140.29999
20140120 15:41:35:163,-4.672300338745117E8,-2.356013298034668E8,725.6667,40.0,0.0,-140.29999
20140120 15:41:35:423,-4.672300338745117E8,-2.356013298034668E8,725.6667,40.0,0.0,-140.29999
20140120 15:41:35:579,-4.672300338745117E8,-2.356013298034668E8,725.6712,40.0,0.0,-138.79999
20140120 15:41:35:824,-4.672300338745117E8,-2.356013298034668E8,725.6712,40.0,0.0,-138.79999
20140120 15:41:35:961,-4.672300338745117E8,-2.356013298034668E8,725.6712,40.0,0.0,-138.79999
20140120 15:41:36:150,-4.672300338745117E8,-2.356013298034668E8,725.6712,40.0,0.0,-138.79999
20140120 15:41:36:349,-4.672300338745117E8,-2.356013298034668E8,725.6712,40.0,0.0,-138.79999
20140120 15:41:36:536,-4.672300338745117E8,-2.3560131072998047E8,725.6771,40.0,0.0,-100.099976
20140120 15:41:36:735,-4.672300338745117E8,-2.3560131072998047E8,725.6771,40.0,0.0,-100.099976
20140120 15:41:36:936,-4.672300338745117E8,-2.3560131072998047E8,725.6771,40.0,0.0,-100.099976
20140120 15:41:37:140,-4.672300338745117E8,-2.3560131072998047E8,725.6771,40.0,0.0,-100.099976
20140120 15:41:37:349,-4.672300338745117E8,-2.3560131072998047E8,725.6771,40.0,0.0,-100.099976
20140120 15:41:37:538,-4.672300338745117E8,-2.3560131072998047E8,725.68414,40.0,0.0,-79.099976
20140120 15:41:37:737,-4.672300338745117E8,-2.3560131072998047E8,725.68414,40.0,0.0,-79.099976
20140120 15:41:37:937,-4.672300338745117E8,-2.3560131072998047E8,725.68414,40.0,0.0,-79.099976
20140120 15:41:38:138,-4.672300338745117E8,-2.3560131072998047E8,725.68414,40.0,0.0,-79.099976
20140120 15:41:38:340,-4.672300338745117E8,-2.3560131072998047E8,725.68414,40.0,0.0,-79.099976
20140120 15:41:38:535,-4.672300720214844E8,-2.3560129165649414E8,725.7592,40.0,3.2267265,-48.400024
20140120 15:41:38:768,-4.672300720214844E8,-2.3560129165649414E8,725.7592,40.0,3.2267265,-48.400024
20140120 15:41:38:936,-4.672300720214844E8,-2.3560129165649414E8,725.7592,40.0,3.2267265,-48.400024
20140120 15:41:39:137,-4.672300720214844E8,-2.3560129165649414E8,725.7592,40.0,3.2267265,-48.400024
20140120 15:41:39:336,-4.672300720214844E8,-2.3560129165649414E8,725.7592,40.0,3.2267265,-48.400024
20140120 15:41:39:535,-4.672300720214844E8,-2.3560129165649414E8,725.9169,60.0,3.013379,-120.5
20140120 15:41:39:736,-4.672300720214844E8,-2.3560129165649414E8,725.9169,60.0,3.013379,-120.5
20140120 15:41:40:004,-4.672300720214844E8,-2.3560129165649414E8,725.9169,60.0,3.013379,-120.5
20140120 15:41:40:166,-4.672300720214844E8,-2.3560129165649414E8,725.9169,60.0,3.013379,-120.5
20140120 15:41:40:358,-4.672300720214844E8,-2.3560129165649414E8,725.9169,60.0,3.013379,-120.5
20140120 15:41:40:535,-4.6723011016845703E8,-2.3560129165649414E8,725.93085,60.0,0.002968777,-114.099976
20140120 15:41:40:736,-4.6723011016845703E8,-2.3560129165649414E8,725.93085,60.0,0.002968777,-114.099976
20140120 15:41:40:936,-4.6723011016845703E8,-2.3560129165649414E8,725.93085,60.0,0.002968777,-114.099976
20140120 15:41:41:135,-4.6723011016845703E8,-2.3560129165649414E8,725.93085,60.0,0.002968777,-114.099976
20140120 15:41:41:339,-4.6723011016845703E8,-2.3560129165649414E8,725.93085,60.0,0.002968777,-114.099976
20140120 15:41:41:568,-4.6723011016845703E8,-2.3560129165649414E8,725.94116,40.0,1.4150282E-6,113.29999
20140120 15:41:41:767,-4.6723011016845703E8,-2.3560129165649414E8,725.94116,40.0,1.4150282E-6,113.29999
20140120 15:41:41:935,-4.6723011016845703E8,-2.3560129165649414E8,725.94116,40.0,1.4150282E-6,113.29999
20140120 15:41:42:137,-4.6723011016845703E8,-2.3560129165649414E8,725.94116,40.0,1.4150282E-6,113.29999
20140120 15:41:42:343,-4.6723011016845703E8,-2.3560129165649414E8,725.94116,40.0,1.4150282E-6,113.29999
20140120 15:41:42:557,-4.6723011016845703E8,-2.3560129165649414E8,725.94556,60.0,9.22995E-10,91.29999
20140120 15:41:42:797,-4.6723011016845703E8,-2.3560129165649414E8,725.94556,60.0,9.22995E-10,91.29999
20140120 15:41:42:937,-4.6723011016845703E8,-2.3560129165649414E8,725.94556,60.0,9.22995E-10,91.29999
20140120 15:41:43:154,-4.6723011016845703E8,-2.3560129165649414E8,725.94556,60.0,9.22995E-10,91.29999
20140120 15:41:43:466,-4.6723011016845703E8,-2.3560129165649414E8,725.94556,60.0,9.22995E-10,91.29999
20140120 15:41:43:581,-4.6723011016845703E8,-2.3560131072998047E8,725.9428,60.0,3.6436132E-13,-145.40002
20140120 15:41:43:764,-4.6723011016845703E8,-2.3560131072998047E8,725.9428,60.0,3.6436132E-13,-145.40002
20140120 15:41:43:999,-4.6723011016845703E8,-2.3560131072998047E8,725.9428,60.0,3.6436132E-13,-145.40002
20140120 15:41:44:182,-4.6723011016845703E8,-2.3560131072998047E8,725.9428,60.0,3.6436132E-13,-145.40002
20140120 15:41:44:378,-4.6723011016845703E8,-2.3560131072998047E8,725.9428,60.0,3.6436132E-13,-145.40002
20140120 15:41:44:551,-4.6723011016845703E8,-2.356013298034668E8,725.93506,60.0,2.368304E-16,-118.599976
20140120 15:41:44:736,-4.6723011016845703E8,-2.356013298034668E8,725.93506,60.0,2.368304E-16,-118.599976
20140120 15:41:44:936,-4.6723011016845703E8,-2.356013298034668E8,725.93506,60.0,2.368304E-16,-118.599976
20140120 15:41:45:136,-4.6723011016845703E8,-2.356013298034668E8,725.93506,60.0,2.368304E-16,-118.599976
20140120 15:41:45:339,-4.6723011016845703E8,-2.356013298034668E8,725.93506,60.0,2.368304E-16,-118.599976
20140120 15:41:45:541,-4.672300720214844E8,-2.356013298034668E8,725.92487,60.0,5.0980796E-19,-117.70001
20140120 15:41:45:742,-4.672300720214844E8,-2.356013298034668E8,725.92487,60.0,5.0980796E-19,-117.70001
20140120 15:41:45:937,-4.672300720214844E8,-2.356013298034668E8,725.92487,60.0,5.0980796E-19,-117.70001
20140120 15:41:46:136,-4.672300720214844E8,-2.356013298034668E8,725.92487,60.0,5.0980796E-19,-117.70001
20140120 15:41:46:337,-4.672300720214844E8,-2.356013298034668E8,725.92487,60.0,5.0980796E-19,-117.70001
20140120 15:41:46:546,-4.672300338745117E8,-2.3560134887695313E8,725.9155,40.0,2.3797598E-22,-88.20001
